match_id,radiant_adv_nw,radiant_adv_xp,radiant_adv_lh,radiant_win
1073,-2823,-3433,-94,False
1074,-1056,-2457,-11,True
1075,4874,4803,42,True
1076,-1475,-867,21,False
1077,426,-1158,-2,False
1078,489,903,12,False
1079,533,-1296,-14,False
1080,433,213,-51,True
1081,-674,-2347,51,False
1082,1321,5141,-33,False
1083,-366,1405,-8,True
1084,113,1540,-23,False
1085,-9573,-7444,-154,False
1086,-5153,-7305,-21,False
1087,-1195,-2313,-39,True
1088,5903,5978,-24,True
1089,-7521,-8313,-61,False
1090,-7592,-4575,-37,False
1091,2848,3165,77,False
1092,1934,2947,-8,True
1093,908,-958,-67,False
1094,4987,3818,78,True
1095,-1831,-688,22,True
1096,-5751,-4544,-54,False
1097,722,-699,-29,False
1098,-137,-825,37,True
1099,89,-3801,-72,False
1100,-2851,-2486,-33,True
1101,-861,-863,36,False
1102,2653,2515,52,False
1103,5993,1645,18,True
1104,-644,-2475,9,False
1105,-5082,-6397,-41,False
1106,-945,-2436,-40,True
1107,2372,-473,30,True
1108,861,2387,144,True
1109,-3247,-1736,-128,False
1110,-6221,-6141,-70,False
1111,-2497,-1721,13,False
1112,8829,3756,57,True
1113,-1570,-1767,-3,True
1114,-4560,-5605,-34,False
1115,-3637,-3757,9,False
1116,-9058,-7303,-14,True
1117,5926,4953,14,True
1118,440,-944,37,True
1119,1853,2794,-30,True
1120,484,1558,-61,True
1121,-2125,668,-18,True
1122,976,-1122,-39,True
1123,-1786,1596,-18,False
1124,-5212,-3421,-56,True
1125,71,-1386,-15,False
1126,9625,8862,152,True
1127,-587,-471,39,False
1128,-397,302,25,False
1129,-3538,-1054,3,False
1130,-3629,-4602,-104,True
1131,1045,3564,-26,False
1132,6933,10047,32,True
1133,374,-118,29,False
1134,-2898,-6225,-45,False
1135,-8985,-7647,-107,False
1136,-3199,-2693,54,True
1137,5248,7549,47,False
1138,1955,3192,-17,True
1139,-2980,-1365,-72,False
1140,2413,987,62,True
1141,-4302,-4231,-34,False
1142,-6786,-3444,11,False
1143,416,1253,-16,False
1144,-3693,-2728,-14,False
1145,-2419,-2949,-13,False
1146,-444,-454,-1,False
1147,1521,3419,31,True
1148,2137,1748,17,True
1149,1553,1829,-39,True
1150,3238,8584,76,True
1151,-21945,-20208,-114,False
1152,-9085,-7855,-129,True
1153,4697,-1548,-54,True
1154,4520,8662,176,True
1155,1230,4868,-27,True
1156,6205,7788,42,True
1157,-498,-815,38,True
1158,-3003,424,23,False
1159,3272,519,51,True
1160,-7383,-8887,-50,False
1161,4171,1880,14,True
1162,1169,2837,51,False
1163,3522,3173,36,True
1164,4489,3617,39,True
1165,1818,2368,-33,False
1166,7660,4180,31,True
1168,-4478,-5999,-47,False
1169,7810,7253,99,False
1170,5122,3409,9,True
1171,-6391,-5952,-125,False
1172,4377,2582,-3,True
1173,-473,-270,-5,True
1174,-5213,-3998,-66,False
1175,-2076,-1038,-17,False
1176,700,-100,-38,True
1177,2832,1123,77,False
1178,-6541,-5224,-82,False
1179,-1379,-1495,-34,True
1180,-4667,-3407,-5,False
1181,4699,1499,96,False
1182,296,1452,33,True
1183,9534,8737,14,True
1184,-3467,-4414,18,False
1185,-616,-157,-14,False
1186,832,703,39,False
1187,4461,864,51,False
1188,-3028,641,-60,False
1189,-8035,-10477,21,False
1190,-1877,-1934,22,False
1191,-8438,-10544,-73,False
1192,-1350,-2902,-21,True
1193,-6416,-2373,-11,False
1194,-151,-1599,-1,True
1195,-4401,-1340,-29,False
1196,6112,6340,56,True
1197,-5390,-6598,-45,False
1198,-436,-1722,24,False
1199,1509,-801,34,True
1200,-2560,-3528,-93,False
1201,-7367,-5467,-32,False
1202,2995,677,32,False
1203,1553,-71,-25,True
1204,-1266,1288,22,False
1205,1786,776,62,True
1206,-828,-2338,-43,True
1207,2133,1843,122,True
1208,-4439,-3173,13,True
1209,7155,7442,4,True
1210,35,-335,28,True
1211,-2591,-6248,57,False
1212,-603,1643,6,True
1213,-396,19,-55,False
1214,-3086,-5118,-36,True
1215,1087,2049,-36,True
1216,561,2395,-28,True
1217,-1919,-1875,-60,True
1218,-2204,117,-30,True
1219,-2642,-2080,-80,False
1220,1317,4988,44,True
1222,2152,1560,66,True
1223,-1665,-3073,-108,False
1224,1002,757,-10,True
1225,594,-276,0,False
1226,1338,-2199,63,True
1227,-4902,-4173,-74,True
1228,3600,2698,28,True
1229,-4730,-4860,-71,False
1230,2987,1169,-13,False
1231,-7643,-7066,-53,True
1232,7210,5552,59,False
1233,-226,-351,-15,False
1234,-3361,-4450,-20,False
1235,1241,-3158,24,True
1236,2184,1806,47,False
1237,682,5562,18,True
1238,8050,3652,3,True
1239,946,1109,38,False
1240,-980,-2925,-87,False
1241,-1016,825,-22,True
1242,-126,-601,-35,True
1243,-15523,-12991,-95,False
1244,1588,2833,17,False
1245,-767,-7228,41,False
1246,1194,2372,31,False
1247,410,365,16,True
1248,-2608,-3828,44,False
1249,205,710,-41,True
1250,-2116,-1134,-8,False
1251,-5223,-3516,-67,True
1252,-2937,-4175,-80,False
1253,7242,6428,14,True
1254,-1484,-3190,-33,True
1255,-3332,-5180,35,False
1256,1224,3131,-38,True
1257,-3074,-5202,-4,False
1258,7271,4641,75,True
1259,-1604,-833,1,False
1260,842,437,-4,False
1261,8415,6845,45,True
1262,-7434,-3368,-50,False
1263,-212,1015,10,True
1264,-2625,-5371,11,False
1265,-1216,1929,-43,True
1266,4851,2829,50,True
1267,3166,2928,56,False
1268,1344,4694,59,True
1269,1038,731,-17,True
1270,5117,4652,54,True
1271,4417,3842,52,False
1272,7035,3797,47,True
1273,504,-1211,27,False
1274,2754,1551,-7,False
1275,-3084,-5553,-34,False
1276,-2582,-3776,2,True
1277,-2767,-5803,-49,False
1278,1592,4333,19,False
1280,1955,2962,21,False
1281,-261,-1702,24,False
1282,-513,-1732,-55,False
1283,950,2704,75,False
1284,2789,3281,36,True
1285,14997,8636,184,True
1286,3685,1915,16,True
1288,2725,2289,57,True
1289,5369,3758,17,False
1290,5371,6865,61,True
1291,-2972,-4824,-43,False
1292,1662,3656,5,False
1293,1110,2205,26,True
1294,8472,6624,10,True
1295,-1106,-2753,9,False
1296,-1310,-4492,-19,False
1297,1552,-850,56,False
1298,1561,1358,-5,True
1299,-4554,-5417,-68,False
1300,2394,-443,-10,True
1301,3017,3459,40,True
1302,3096,2927,29,False
1303,15071,9231,119,True
1304,-3115,-1221,33,False
1305,-5918,-6603,-89,False
1306,196,1765,-2,False
1307,7106,3701,-23,True
1308,2125,3468,62,False
1309,-112,624,-17,True
1310,8657,10153,84,True
1311,7851,8488,44,True
1312,-6604,-4840,-34,True
1313,-4905,-8167,-32,False
1314,1416,2357,-19,False
1315,5094,4989,-31,True
1316,-1580,-3000,-71,False
1318,-915,-1844,37,True
1319,4916,4004,40,True
1320,3307,-1003,65,False
1321,393,3488,-20,False
1322,2568,3712,19,True
1323,10126,7284,116,True
1324,425,-987,43,False
1325,-3467,-9215,-68,False
1326,-291,3823,-15,True
1327,-3106,-1476,-28,False
1328,6920,5201,2,True
1329,4181,4409,21,True
1330,2437,1540,20,False
1331,-682,-2183,-57,True
1332,-2912,-3288,-63,False
1333,3362,-1907,25,True
1334,5445,6471,22,True
1335,-5585,-4991,-5,False
1336,-428,1564,21,True
1337,-618,431,-51,True
1338,6712,6914,25,True
1339,6183,3762,87,True
1340,-2605,-4667,-42,False
1341,1767,1458,-12,False
1342,-5073,-317,-75,False
1343,3893,2882,32,True
1344,182,-478,-16,True
1345,1061,4079,12,False
1346,5015,2255,26,True
1347,-5926,-6339,-7,False
1348,-3794,-1659,-40,True
1349,1332,-732,-2,False
1350,-4047,-1782,-41,False
1352,-832,-2314,-61,True
1353,-212,-4595,33,True
1354,727,1139,-18,False
1355,-4542,-4954,-42,True
1356,87,1129,-9,False
1357,1727,-2653,57,True
1358,1371,5275,41,False
1359,1544,1030,18,True
1360,3571,4562,2,True
1361,-1888,-3961,21,False
1362,2268,1806,47,True
1363,2601,2135,1,True
1364,4890,2757,70,True
1365,11446,9303,36,True
1366,3,-1152,-43,False
1367,1531,4593,-6,True
1368,5772,4734,49,True
1369,-2195,-1499,-30,False
1370,-891,-2893,42,True
1371,961,-1902,48,False
1372,-2197,-2529,-9,False
1373,-2368,-289,-43,True
1374,6967,4882,83,True
1375,-4244,-4311,-20,True
1376,-2532,-2987,11,False
1377,7288,4013,97,True
1378,-1061,-1264,-14,False
1379,4381,2416,104,True
1380,-1076,-2942,-46,False
1381,-923,496,-29,True
1382,2279,4277,42,True
1383,-12762,-13450,-24,False
1384,-2884,-1908,-40,False
1385,-1408,-1552,1,True
1386,-4078,-5517,-26,False
1387,-6713,-5327,-117,False
1388,-6261,-7961,-47,False
1389,-4488,-3885,-32,False
1390,-791,1035,2,True
1391,-2931,-4618,-9,False
1392,-2149,333,-44,False
1393,-9505,-7679,-84,False
1394,8082,6536,15,True
1395,-2319,-2879,19,True
1396,-2605,-4129,22,True
1397,7400,4759,46,False
1398,754,2839,-42,True
1399,-194,-619,30,False
1400,5588,4845,-42,False
1401,7955,3993,-23,True
1402,-2706,-2085,35,False
1403,-1926,322,-26,False
1404,1547,-784,-31,False
1405,7292,3886,9,True
1406,-2362,-123,-53,False
1407,5046,3479,-33,False
1408,-252,110,7,False
1409,4093,-214,-7,True
1410,-828,2531,-17,False
1411,-1548,-1716,6,False
1412,3692,4047,-30,True
1413,-6428,-4691,-60,False
1414,8526,7332,81,True
1415,3378,3478,49,True
1416,2480,3054,-11,True
1417,-572,-1324,1,False
1418,312,-561,-31,False
1419,-6582,-5253,-87,False
1420,-2426,-4872,13,True
1421,2274,2598,10,True
1422,5561,6285,57,True
1423,10874,9126,123,True
1424,3249,890,36,True
1425,-1118,-1041,-50,True
1426,-85,-1508,-38,False
1427,1327,768,16,True
1428,-489,-2299,-43,False
1429,5193,4286,31,True
1430,2277,1188,30,True
1431,-11445,-8734,-50,False
1432,5837,7207,63,True
1433,-1023,2151,-16,False
1434,9755,4612,28,False
1435,2701,1800,37,True
1436,2127,-105,40,True
1437,682,2277,13,False
1438,13527,11376,127,True
1439,4281,4067,83,True
1440,17485,12976,84,True
1442,1362,4085,45,True
1443,6573,4595,14,True
1444,1410,-456,34,False
1445,6537,3826,0,True
1446,-1276,-1531,28,True
1447,-6107,-2445,-138,False
1448,5737,2289,13,True
1449,1792,4247,13,False
1450,12266,11444,77,True
1451,408,-1768,5,False
1452,-1430,-2602,-15,False
1453,7254,5708,34,True
1454,-491,-946,-71,True
1455,1480,4896,-17,True
1456,-5567,-5617,-35,False
1457,-1019,-911,13,True
1458,5381,6195,71,True
1459,-499,-1551,35,True
1460,-4787,-3018,4,True
1461,1343,3393,47,False
1462,640,-1201,49,True
1463,-6138,-4141,-11,False
1464,3948,2293,42,True
1465,-3136,-5876,-28,False
1466,-707,-451,36,False
1467,177,988,51,True
1468,969,-682,-61,True
1469,2567,2628,-1,True
1470,4350,4529,30,True
1471,218,4453,-50,True
1472,-559,904,-100,True
1473,-2524,-1646,-69,False
1474,1638,2557,35,False
1475,1383,1916,-10,True
1476,-253,611,-7,True
1477,-2991,-3522,-18,False
1478,-4218,-1247,6,False
1479,6767,6005,60,True
1480,-3825,-3241,-26,False
1481,7634,5050,74,True
1482,13928,11165,139,True
1483,333,617,-3,True
1485,3695,870,66,True
1486,-2972,-1237,-23,False
1487,-666,-1570,16,True
1488,753,-847,-1,True
1489,-1300,433,-36,False
1490,-4140,-4497,-44,True
1491,3314,3081,56,True
1492,599,81,75,True
1493,6769,2775,28,True
1494,5790,5547,87,True
1495,34,-452,67,True
1496,-4587,-5797,-47,False
1497,-6264,-7277,-85,True
1498,829,1523,4,False
1499,-4408,-1007,38,False
1501,484,1619,2,False
1502,-2098,-4136,16,False
1503,-4282,-5842,-11,True
1504,-4027,-6307,2,False
1505,6980,7225,45,True
1506,-69,-917,23,True
1507,554,1539,5,True
1508,-1277,-3870,31,False
1509,-61,-1532,24,True
1510,-3827,-3046,-54,False
1511,4755,6954,5,True
1512,5404,4672,3,True
1513,-4963,-3853,-90,True
1514,4360,3713,71,True
1515,-6207,-7928,-71,False
1516,-973,554,-13,False
1517,3582,2457,-31,True
1518,3729,3966,80,True
1519,539,190,39,False
1520,-368,1898,-59,False
1521,-3188,-848,-22,True
1522,1920,3578,9,True
1523,6994,6305,30,True
1524,-681,392,-22,False
1525,1432,1699,-67,True
1526,-314,-2003,54,True
1527,4003,-230,31,False
1528,3952,4587,-9,False
1529,3444,3981,-1,True
1530,-4803,-4030,-58,False
1531,4714,4892,67,True
1532,-70,619,-40,True
1533,-714,43,-6,True
1534,11646,9863,74,True
1535,1519,1349,17,False
1536,-1685,387,-4,False
1537,10336,12085,101,True
1538,-3020,-6731,22,False
1539,-616,-73,61,True
1540,4652,3762,87,True
1541,7321,5805,46,True
1542,-3973,-6732,-110,True
1543,-3606,-3831,-27,False
1544,-1721,-3939,-29,False
1546,1311,1541,7,True
1547,4981,3429,40,True
1548,-1926,-3498,19,True
1549,1075,2482,49,False
1550,-1875,-4480,-41,False
1551,511,2517,60,True
1552,1436,-841,14,True
1553,-1953,-1897,-36,True
1554,5524,3010,85,True
1555,-464,-732,-34,True
1556,-7040,-6890,-107,False
1557,2624,4262,17,False
1558,-1409,-1884,-48,False
1559,241,-461,-61,False
1560,1036,1679,-26,False
1561,2182,4271,8,True
1562,-162,-2325,12,True
1563,166,517,40,False
1564,-5781,-8920,-30,False
1565,-579,597,3,True
1566,3715,4934,89,True
1567,1733,620,59,True
1568,615,2376,-21,True
1569,-1736,-204,-12,False
1570,2851,3032,22,False
1571,1029,1746,57,True
1572,-14382,-7449,-111,False
1574,-3279,-3282,20,True
1575,-8177,-6792,-32,False
1576,-203,-3977,-33,True
1577,2068,1915,13,True
1578,-1154,-2397,-114,False
1579,4549,585,66,True
1580,918,-3479,-26,False
1581,10785,8504,38,True
1582,-1169,-2746,-14,False
1583,-2296,-1185,-40,False
1584,2224,-2805,56,False
1585,-765,-750,21,False
1586,7694,8017,38,True
1587,1492,2776,8,False
1588,2044,4433,46,True
1589,-2626,-2334,-28,True
1590,-8594,-8296,-94,False
1591,6,-2209,-35,True
1592,-1526,-4755,4,False
1593,2031,3099,34,False
1594,-3076,-3197,-63,False
1595,2628,172,17,True
1596,8041,6937,72,True
1597,1228,1959,13,True
1598,-2812,-3858,51,True
1599,2658,6036,77,True
1600,2281,2422,-4,False
1601,-2905,-915,-41,False
1602,4793,786,77,False
1603,901,1994,-5,True
1604,-4600,-4166,-29,False
1605,4641,5829,60,True
1606,-1997,1653,-26,True
1607,3308,5426,35,True
1608,457,-1220,20,True
1609,-8709,-5188,-40,False
1611,-3947,-4176,-33,False
1612,2899,2129,-46,True
1613,-1839,-1917,-40,False
1614,-1499,-3810,-17,False
1615,5844,4006,9,True
1616,3884,4061,47,False
1617,2570,4291,-1,False
1618,1428,1927,-12,True
1619,-1063,643,-17,False
1620,7379,7595,73,True
1621,7326,4492,110,True
1622,6731,4837,-7,True
1623,-2607,-2727,-47,False
1624,-187,1994,-34,False
1625,3312,5174,12,True
1626,-4577,-3699,-29,False
1627,-1946,714,-22,True
1628,-11583,-10639,-95,False
1629,-2417,-717,-52,True
1630,-10011,-8583,-122,True
1631,-1669,-1975,-33,False
1633,3358,6657,42,True
1634,-2005,884,-84,False
1635,3541,3266,52,False
1636,-6942,-4070,-24,False
1637,-1260,-102,-9,True
1638,-4448,-3386,-42,False
1639,-2203,-4019,20,False
1640,-3462,-2343,-24,False
1641,5011,6204,26,True
1642,-349,-2762,42,True
1643,-714,-3997,96,False
1644,3212,-418,26,False
1645,-1832,-2536,39,True
1646,5187,5329,14,False
1647,-754,-2626,-5,False
1648,1104,1212,103,False
1649,-3977,-2205,-61,True
1650,-182,-1843,-78,False
1651,4170,2693,-22,True
1652,5084,4912,15,True
1653,-1900,-2088,0,False
1654,-483,2490,-31,False
1655,489,487,7,False
1656,1258,576,-12,False
1657,2509,2179,42,False
1658,-839,-1860,0,True
1659,-415,-2906,37,True
1660,4014,2154,3,False
1661,3567,1577,34,True
1662,3086,1023,40,True
1663,10078,3862,103,True
1664,683,-2475,-79,True
1665,-5221,-7077,3,False
1666,-1364,2617,-84,True
1667,950,-1167,6,True
1668,987,1279,-22,False
1669,-2314,-1414,49,False
1670,793,-309,-4,False
1671,4161,1734,-2,True
1672,-2717,-3246,-91,False
1673,-1130,-1781,-36,False
1674,2165,572,0,True
1675,-3294,-2696,5,False
1676,873,1817,-26,False
1677,239,-191,2,True
1679,6798,7514,42,True
1680,-5809,-5789,-19,False
1681,-2185,-3564,22,False
1682,3834,1886,-12,True
1683,3947,2202,46,False
1684,106,513,49,False
1685,12715,8864,76,True
1686,1799,2438,6,True
1687,2179,37,43,True
1688,719,1965,-18,True
1689,-2645,-3238,-38,False
1690,-1938,-5,-40,False
1691,2911,1768,41,True
1692,76,1550,-46,False
1693,2465,1894,15,True
1694,-2284,-879,22,False
1695,5949,7990,25,False
1696,5450,10222,168,True
1697,7394,5221,34,True
1698,-947,-3680,-52,True
1699,764,2521,-14,False
1700,4784,3169,-14,True
1701,-3599,-4338,-5,True
1702,6644,3811,23,True
1703,4545,1794,52,True
1704,-614,1220,-5,False
1705,4118,3018,70,True
1706,1639,-596,-19,True
1708,3261,1693,59,True
1709,-2535,-1491,-65,True
1710,956,2088,31,True
1711,1406,2372,-32,False
1712,1927,1919,-27,True
1713,5538,4740,68,True
1714,2850,5361,20,True
1715,4003,2359,-11,True
1717,1352,875,22,False
1718,-3734,-1971,-50,False
1719,-6557,-3490,-99,False
1720,-942,-3433,-14,False
1721,2353,4533,127,False
1722,1232,-605,60,True
1723,-2389,-4926,-73,False
1724,814,3111,61,False
1725,-175,-671,12,True
1726,-5257,-5417,-7,False
1727,-8267,-5467,-114,False
1728,321,-1198,15,True
1729,4150,4568,17,True
1730,-4580,-5662,-41,False
1731,-3216,-145,-52,True
1733,1555,797,53,True
1734,-2246,-6177,-59,True
1735,-2980,-3742,-51,False
1736,-2008,-4255,-103,True
1737,-1342,-475,30,False
1738,-2512,-4123,-18,False
1739,5138,5624,21,True
1740,-8331,-4706,-68,False
1741,-899,-932,50,True
1742,7,606,-7,True
1743,-5182,-5271,-85,False
1744,851,2876,36,True
1745,2804,929,46,True
1746,2649,-708,-14,True
1747,33,-1004,-7,True
1748,11276,6884,20,True
1749,-2409,-1389,-15,False
1750,760,-2523,-43,True
1751,2108,1824,-46,False
1752,654,1369,22,False
1753,878,-1171,52,False
1754,-4152,-3584,9,False
1755,-7330,-7375,-21,False
1756,1288,3180,11,False
1757,-1035,-179,-97,True
1758,2752,1553,74,False
1759,2061,1644,26,False
1760,6140,6377,21,True
1761,-4791,-5908,-68,False
1762,-1219,-718,-83,True
1763,5408,8644,26,True
1764,-2338,-2876,-60,False
1765,17,-2068,-17,True
1766,-2585,-1800,-31,True
1767,-353,-1574,65,False
1768,-2818,-3070,-16,False
1769,-4432,-3532,-34,False
1770,5157,4771,17,True
1771,5685,5255,90,True
1772,-615,-2192,-2,True
1773,696,1602,-61,False
1775,841,1044,64,True
1776,-82,421,6,False
1777,-363,-1167,39,True
1778,-12208,-12132,-32,False
1779,-1573,-403,-25,True
1780,4605,-395,-34,True
1781,79,-877,-28,False
1782,-1148,-2352,4,False
1783,732,55,31,False
1784,4978,3734,109,False
1785,11111,12225,20,True
1786,1409,2070,-14,False
1787,1247,1553,-31,True
1788,-1243,174,-49,False
1789,2037,916,7,True
1790,-1341,-2195,33,False
1791,-167,-71,-37,True
1792,1410,-676,3,True
1793,6932,5971,-10,True
1794,-701,-623,67,False
1795,641,-2260,62,True
1796,6644,10507,48,True
1797,-2661,-3322,-14,False
1798,7872,4991,11,True
1799,3433,4953,-2,True
1800,-2535,-3233,-29,True
1801,-1009,-51,-52,False
1802,-8071,-4335,-29,False
1803,-3803,-4671,-8,True
1804,2754,3535,14,True
1805,-7512,-4466,-43,False
1806,1997,1599,-60,True
1807,43,-2974,11,True
1808,-1345,-2163,-10,False
1809,-1123,-5186,-57,False
1810,5117,3987,80,False
1811,-1335,202,-64,True
1812,5628,4320,61,True
1813,2196,3149,11,True
1814,6412,6128,19,True
1815,993,-194,26,False
1816,2382,1513,48,True
1817,5364,5694,-45,True
1818,1027,-2649,70,False
1819,-2654,-1614,-13,True
1820,4527,844,96,False
1821,4362,5851,54,True
1822,119,350,-22,False
1823,4333,5468,5,True
1824,9960,10919,102,True
1825,-5436,-5668,-16,False
1826,1069,-1884,16,False
1827,847,3942,53,True
1828,7611,6426,-8,True
1829,3245,5847,85,False
1830,3970,7583,38,True
1831,7047,8182,49,True
1832,-56,977,13,False
1833,-585,870,6,False
1834,-2300,-3031,-17,False
1835,-2176,-1642,-27,False
1836,-3388,-1293,3,True
1837,1705,616,75,False
1838,2759,1131,57,True
1839,-3325,-2446,69,False
